,id_поста,text_tokens,text_length,preprocessed_comments
1060,6191,,0,"[('казаться ч м политех', 4), ('кек', 1)]"
1061,6190,,0,[]
1062,6188,,0,[]
1063,6178,иса узнать записаться огнп огнп,5,"[('забыть сделать', 2)]"
1064,6176,,0,"[('первый объяснить', 2)]"
1065,6171,любить бтс слева направо намджуна чонгук чингачгук гойкий митич джина юнга любить,12,"[('идея артур', 2)]"
1066,6167,,0,[]
1067,6148,,0,"[('', 0), ('святой', 1), ('чувство рухнуть сервер иса породить большой мем единица время рухнуть крыша', 11)]"
1068,6146,,0,"[('огнп', 1)]"
1069,6144,,0,"[('че мем иса понимать объяснить пажилой студент', 7), ('ещ каждый середина сентябрь падать мудло запись электив весь чешский студент прошлый год неделя лежать', 15)]"
1070,6139,курс заходить иса записаться электив сервер иса,7,"[('', 0), ('', 0)]"
1071,6134,,0,[]
