,text_tokens,text_length
7879,поступать строительство вопрос писать рад ответить интересовать вопрос,8
7880,привет хотеть задать пара вопрос человек военный кафедра человек военка отписаться коммент,12
7881,привет учиться реклама издательский дело мочь рассказать обучение направление анонимно,10
7882,,0
7883,собираться переводиться спбп университет специальность электроэнергетика электротехника мочь нибыть учиться выпуститься подсказать представлять обучение данный университет почитать отзыв наплевательский отношение преподаватель предвзятость студент далее хотеться услышать конструктивный мнение,28
7884,весь привет хотеть поступать системаный анализ управление икнт прикладной математика информатика ипмма ребята написать лс учиться желательно курс хотеться узнать большой организация обучение анон,24
7885,нибыть нужный мёртвый душа общежитие,5
7886,сда тся маска носить,4
7887,искать соседка квартира курс подробность личка,6
7888,,0
7889,подсказать начн тся заселение общежитие первокурсник начало учёба,8
7890,абитуриент создать беседа беседа мочь познакомиться друг друг узнать интересовать информация пообщаться добавление беседа написать сообщение группа хотеть беседа,19
7891,легко трудно попасть проект обмен практика стажировка граница,8
7892,ребята сохранять контакт помочь учёба,5
7893,весь привет ребята сдавать вступительный маг дистанционно проходить следить камера делать заранее ответ,13
7894,количество вуз изначально подавать документ,5
7895,,0
7896,привет весь собираться поступать политех иси строительство мочь сказать направление институт целое сложно говорить заранее ответ,16
7897,привет собраться поступить политех год трудоустройство окончание обучение подать прикладной матеш инф обстоять дело практика число зарубежный,17
7898,весь привет собираться поступать год политех направление ядерный реактор материал мочь учиться специальность рассказать свой мнение стоить вообще поступать благодарный ответ анон,22
7899,привет лайкнуть учиться кафедра реклама связь общественность мочь подробный весь рассказать,11
7900,выбираться профиль обучение поступление направление первый курс семестр вообще,9
7901,,0
7902,,0
7903,весь привет ребята который учиться техносферный безопасность нибыть мочь рассказать подробный направление вообще вуз анонимно,15
7904,думать специальность наш вуз самый бесполезный,6
7905,отписаться комментарий учиться таможенный гостиничный дело интересно узнать ваш мнение заранее,11
7906,новость подъехать,2
7907,ребята писать тест магистратура направление машиностроение отписаться,7
7908,весь привет вопрос реально образ получить справка место учёба работа,10
7909,мочь помочь теормех,3
7910,перевестись платный бюджет достаточно закрыться тройка семестр отлично,8
7911,бесконечно смотреть вещь теч вода гореть огонь абитура мочь понять податься свой балл,13
7912,ребята сохранять контакт помочь учёба,5
7913,,0
7914,нужно писать согласие зачисление этап подача документ завершение кампания,9
7915,привет лайкнуть готовый поделиться свой впечатление управление персонал гос муниципальный управление хотеть год поступать интересно послушать анон,17
7916,,0
7917,подать док бакалавриат инноватик некоторый вопрос насча обучение мочь нибыть обучаться направление проконсультировать рад написать личка,16
7918,общежитие мочь рассказать условие сколько человек комната основное больший балл получить комната хороший договор общага ещё мочь рассказать,18
7919,анонимно учиться прикладной информатика математика мочь рассказать направление преподаватель студенческий жизнь,11
7920,обьяснит абитуриент мёртвый душа просить заселиться нипанимааать,7
7921,давать общежитие платник анон,4
7922,искать мёртвый душа общежитие девушка оплата общежитие разовый выплата подробность обсудить лс лайк коммент анонимно,15
7923,искать мёртвый душа общага анонимно,5
7924,подать док магистратура юриспруденция вопрос хотеть поинтересоваться юриспруденция заранее,9
7925,искать мёртвый душа общежитие девушка парень готовый переселиться комната оплата общежитие разовый вознаграждение лайкнуть оставить коммент насча подробность списаться анон,20
7926,искать мёртвый душа общежитие м площадь мужество девушка условие договориться,10
7927,ребята нибыть знакомый человек направление технология организация общественный питание оооочень нужно найти человек специальность который пойда курс,17
7928,привет мочь рассказать иб стоить поступать специальность,7
7929,поступить общага поселить зависеть место общага балл поступление институт компьютерный наука технология,12
7930,привет хотеть перевестись второй курс экономика отозваться рассказать направление,9
7931,собираться поступать год университет поэтому рассматривать спбп мочь откликнуться биотехнология посоветоваться некоторый вопрос,13
7932,привеять узнать гуманитарный институт планировать лингвистика,6
7933,ребята сохранять контакт помочь учёба,5
7934,образ распределяться общежитие,3
7935,раздумывать поступление ваш университет написать поспрашивать направление институт компьютерный наука технология отозваться,12
7936,ребята подсказать опыт хороший пойти маркетинг производственный менеджмент бизнес информатика благодарить анон,12
7937,,0
7938,,0
7939,привет иностранец который поступить квота число должный предоставить документ,9
7940,привет планировать поступать информационный безопасность автоматизированный система хотеться расспросить знающий человек направление рада написать личка,15
7941,перевестись очно заочный очный поменять факультет анонимно,7
7942,,0
7943,студент направление информационный безопасность хотеться задать пара вопрос,8
7944,,0
7945,привет учиться радиотехник направление мочь подробный рассказать программа обучение преподаватель вс обучение целое обстоять дело бюджетник город общага,18
7946,ребята сохранять контакт помочь учёба,5
7947,,0
7948,просить помощь студент институт прикладной математика механика институт физика нанотехнология телекоммуникация мочь рассказать препод уч бе уровень матана физика личка анон,21
7949,,0
7950,весь привет учиться прикладной математика информатика информационный безопасность хотеться задать несколько вопрос отписать комментарий поотвечать вопрос,16
7951,привет думать поступать издательский дело хотеть узнать учёба направление отписаться рассказать заранее,12
7952,весь привет несколько вопрос ибкс сложно учиться давать практический знание прикол институт киберинформационный безопасность офф сайт политех информационный безопасность относиться институт прикладной математика механика вычитать год иб относиться отдельный институт маркетинговый ход заранее ответ,34
7953,обязательно подавать документ дистанционно прийти университет сделать вс,8
7954,ребята сохранять контакт помочь учёба,5
7955,уважаемый признаться потянуть,3
7956,,0
7957,привет написать повод обучение бакалавр системный анализ управление,8
7958,бывать вид прохождение практика ч м отличие иметься,8
7959,привет абитуриент хотеться узнать направление бизнес информатика написать лс анон,10
7960,искать мёртвый душа девушка общежитие м лесной оплата общежитие дополнительный разовый денежный вознаграждение условие обсудить лс лайкнуть оставить коммент списаться анонимно,21
7961,,0
7962,ребята сохранять контакт помочь учёба,5
7963,написать повод обучение бакалавр реклама связь общественность,7
7964,привет абитуриент хотеть узнать повод форма посещать университет определённый правило джинсы кофта норма,13
7965,глянуть вариант тест вступительный испытание прошлый год понимать,8
7966,,0
7967,,0
7968,искать заочник желательно иси хотеть спросить обучение анонимно,8
7969,ребята сохранять контакт помочь учёба,5
7970,анонимно заселиться комната отдельный санузел дополнительный плата,7
7971,,0
7972,абитуриент подсказать концелярия покупать университет анонимно,6
7973,,0
7974,ребята сохранять контакт помочь учёба,5
7975,помнить опрос обучение пройти время повторимый,6
7976,весь привет абитуриент вопрос общежитие селить факультет рандомный,8
7977,,0
7978,привет искать ребята компьютерный специальность который учиться очень хотеться курс мочь рассказать немного свой учёба пообщаться видео,17
7979,закончить бакалавриат подать док магистратура возможность остаться комната общага анон,10
7980,давать обсудить думать формат начн тся новый учебный год,9
7981,весь привет посоветовать канал ютуберазвлекательный характер анон,7
7982,,0
7983,добрый время сутки окончить оканчивать бакалавриат направление физика ифнит написать комментарий вопрос заранее анонимно,14
7984,весь привет искать соседка однокомнатный квартира новый учебный год,9
7985,,0
7986,интересовать вопрос учиться коммерция закончить курс мочь заселиться общежитие новый учебный год анон,13
7987,интересовать спо информационный технология стоить поступать обучение важно мнение студент отличие программист техника программист хороший,15
7988,,0
7989,,0
7990,пытаться связаться лаборатория полимерный материал тканевый инженерия трансплантология юдин владимир евгениевич никак выходить мочь смочь помочь писать почта звонить телефон,20
7991,хорошечный,1
7992,дать возможность поговорить свой домашний питомец сказать,7
7993,весь привет искать сосед квартира новый учебный год подробность лс,10
7994,,0
7995,ребята сохранять контакт помочь учёба,5
7996,помнить поступить думать универ дневник нужно покупать,7
7997,оплата время дистанционный обучение каникулы информация перерасчёт,7
7998,весь добро позитив учиться программный инженерия приоритет любой курс информатика готовый ответить вопрос абитура лайкнуть запись,16
7999,,0
8000,поздно,1
8001,требоваться студент летний подработка специалист компьютерный графика мультипликатор заинтересовать писать комментарий анон,12
8002,,0
8003,лайкнуть пообщаться зарубежный регионоведение,4
8004,заведение пойда шь первый очередь карантин,6
8005,,0
8006,добрый день нибыть переводиться ифниит вуз сколько время даваться сдача академ задолженность строго принимать,14
8007,ребята сохранять контакт помочь учёба,5
8008,,0
8009,,0
8010,осознанно поступать вуз подтолкнуть родитель,5
8011,сколько отд шь деньга семестр анон,6
8012,правильно выставить оценка электронный зачётка долго исправляться оценка анонимно,9
8013,подсказать знать дата вступительный испытание торговый дело организация управление безнесса процесс сфера торговля,13
8014,ребята привет собираться поступать год платок международный логистика рассказать плюс минус вуз конкурс платок сколько балл среднее вуз обычно хватать,20
8015,,0
8016,ребята сохранять контакт помочь учёба,5
8017,,0
8018,просрочить книга год библиотека сколько миллион нужно заплатить,8
8019,,0
8020,отдать методичка курс иэ,4
8021,отдать методичка иэ кафедра система сеть электроснабжение,7
8022,посоветовать сериал крутой,3
8023,,0
8024,,0
8025,,0
8026,весь привет искать сосед квартира новый учебный год подробность лс,10
8027,думать,1
8028,подсказать заочко учиться направление легко учиться анон,7
8029,,0
8030,ребята сохранять контакт помочь учёба,5
8031,неделяегэ,1
8032,добрый поступать магистратура направление электроэнергетика отписаться вопрос,7
8033,добрый день ваш сообщество предложить отличный вариант аренда студент преподаватель политех сдаваться собственник небольшой уютный комнатный квартира профессорский корпус территория парк политехнический университет общий площадь кв м жилой площадь кв м кухня кв м этаж этажность квартира толстый стена высокий потолок центральный отопление круглогодично горячий вода душевой кабина домофон интернет настоящий момент мебель минимум необходимость довезти м сосед тишина покой безопасность гарантировать цена руб месяц руб мес записываться просмотр телефон вадим,71
8034,хотеть узнать гражданин рф проживать казахстан вид жительство рк смочь отправить документ поступить ваш вуз,15
8035,сессия сдать,2
8036,бывать случай кража ваш комната анон,6
8037,ребята сохранять контакт помочь учёба,5
8038,пособие егэ задача комбинаторика пометить простой способ мочь сесть автомобиль человек каждый который мочь водитель неделяегэ,16
8039,ребята заселение общага полностью пустой комната шкаф кровать,8
8040,,0
8041,,0
8042,,0
8043,неделяегэ,1
8044,,0
8045,весь привет собираться поступать магистратура институт машиностроение материал транспорт рассказать вуз общий отношение преподаватель общежитие состояние весь иногородний хватать место,20
8046,ребята сохранять контакт помочь учёба,5
8047,,0
8048,неделяегэ,1
8049,нужный человек который разбираться маткада сделать задание бесплатно,8
8050,планировать поступать спбп институт прикладной математика механика подсказать фото вуз весь интернет облазить институт мочь найти,16
8051,пройда неделя егэ вспомнить вопрос наш весь любимый экзамен,9
8052,,0
8053,ставить лайк абитура,3
8054,ребята сохранять контакт помочь учёба,5
8055,,0
8056,искать свой старый знакомый подруга детство информация учиться ваш университет звать сафронов кристина информация написать анон,16
8057,думать причина,2
8058,мысль первый увидеть свой комната общага,6
8059,пара слово сессия,3
8060,ребята сохранять контакт помочь учёба,5
8061,,0
8062,университет самый красивый девушка,4
8063,,0
8064,ребята сохранять контакт помочь учёба,5
8065,,0
8066,понимать уместный вопрос связь сессия вс общий ребята собираться компендиум дот покупать написать комментарий естественно дешёвый стим очень нужно выполнить достижение признательный помощь админ счастие,25
8067,ребята привет разбираться очень нужный ваш помощь,7
8068,,0
8069,ребята сохранять контакт помочь учёба,5
8070,,0
8071,осень дистанционка,2
8072,,0
8073,добрый день интересовать моделирование антенна тип бабочка рлс выполнять измерение толщина снег посадка вертол практический часть диплом,17
8074,нужно писать заявление ост ться следующий год жить общага нужно срок необходимо сделать сделать дистанционно анонимно,16
8075,нибыть ездить общежитие проблема пускать нужный нибыть справка,8
8076,весь привет дистанционно написать заявление оставаться след учебный год жить общежитие свой комната взять образец отправлять благодарный ответ анон,19
8077,ребята сохранять контакт помочь учёба,5
8078,,0
8079,мочь помочь линейный алгебра курс анон,6
8080,весь привет искать сосед квартира новый учебный год подробность лс,10
8081,жить долг анонимно,3
8082,,0
8083,подсказать найти материал подготовка экзамен магистратура,6
8084,ребята сохранять контакт помочь учёба,5
8085,,0
8086,отвечать вопрос учиться,3
8087,,0
8088,ребята учиться экономический безопасность рынок ценный бумага мочь ответить пара вопрос написать комент анон,14
8089,,0
8090,,0
8091,,0
8092,ребята сохранять контакт помочь учёба,5
8093,слово учёба,2
8094,,0
8095,подработать неофициально анонимно,3
8096,,0
8097,ребята сохранять контакт помочь учёба,5
8098,группа онлайн лекция,3
8099,самый топовый преподаватель твой мнение,5
8100,,0
8101,просить заочник иси лайкнуть пост,5
8102,ребята сохранять контакт помочь учёба,5
8103,,0
8104,,0
8105,выйти зам заведовать высокий школа направление начертательный геометрия инженерный графика почта телефон мочь,13
8106,ребята сохранять контакт помочь учёба,5
8107,нибыть кусать клещ насколько страшно анонимно,6
8108,,0
8109,зач тный неделя анонимно,4
8110,,0
8111,выпускник школа сказать сдать мёд комиссия поступление университет нужный собираться жить общежитие анонимно,13
8112,анонимно учиться заочно платный сессия оплачивать вовремя получаться пропускать сессия второй сессия курс перевод курс выше вопрос вероятность отчислить пропустить весь сессия сдать контрольный экзамен задолженность получаться,27
8113,ребята сохранять контакт помочь учёба,5
8114,,0
8115,трудно начало го курс студент пинж фиит который иметься базовый школьный егэшный знание,13
8116,вопрос подписчик свой парень встречаться давно вчера пригласить знакомство родитель вести испытывать некий дискомфорт,14
8117,весь добрый день хотеться пообщаться студент технический физика студент направление друг вуз рассматривать вариант перевод отписаться коммент анонимно,18
8118,грясти больший перемена,3
8119,,0
8120,весь привет заканчивать бакалавриат год планировать поступать маг ифнит микроэлектроника инфокоммуникационный система английский интегральный электроника микросистемотехника нибыть оттуда позволять нагрузка совмещать работа учёба судить расписание пара день неделя образовательный программа ваш взгляд стоить поступать рад любой фидбэк,37
8121,предмет ваш взгляд являться лишний ваш профиль добавить,8
8122,девушка год сей пора замужем состоять отношение сказать вс крах остаться старый дева слышный старость стучаться,16
8123,продавать ноутбук процессор го поколение видеокарта оперативный память гб жёсткий диск гб очень быстрый загрузка диагональ экран дюйм подробность вопрос лс торг уместный спб,24
8124,весь привет проконсультировать оканчивать бакалавриат спбгасу направление технология организация строительство задумываться магистратура строительный факультет институт выбирать вуз политех политех привлекать современный направление обучение цифровой строительство далее учиться ровно год заочный гасу год ещ говорить высокий престижность спбп обучать хороший знание гораздо глубокий действительно поступление политех сложный сдавать любой строительный направление сопромат строймех гидравлик геодезия время гасу выбирать желаемый направление магистратура сдавать близкий спец предмет сюда писать надежда узнать непосредственно обучаться давать хороший знание строительный факультет гасу политех учиться владеть информация мочь объективно дать оценка интересовать очный заочный форма обучение просьба юмор тема важный весь отозваться анонимно,96
8125,ребята сохранять контакт помочь учёба,5
8126,скидка привет политехник знать весь наступить тяжёлый время связанный пандемия поэтому наш студия совместно политехнический университет запускать акция акция заключаться стрижка старший барбер политехник весь рубль получить скидка весь необходимо сказать политех далёкий наслаждаться новый стрижка необходимый информация запись обращаться наш номер страница сайт наш телефон наш наш сайт наш адрес петровский бульвар мурино,54
8127,привет мочь ещ остаться возможность попасть команда опд,8
8128,,0
8129,покидать годный трек анонимно,4
8130,ставить лайк год выпускаться дистанционно вуз должный видеть герой,9
8131,ребята помочь файл ответ исит анон,6
8132,весь привет вопрос странный год хотеть поступить университет слишком странно подобный старый студент,13
8133,ребята сохранять контакт помочь учёба,5
8134,,0
8135,число группа заходить абитура пара слово пресса напутствие совет мочь дать,11
8136,ребята подсказать коммент купить реферат физр анон пж,8
8137,весь привет учиться реклама заочко знакомый учиться несколько вопрос,9
8138,,0
8139,весь привет сдавать гос дистанционно,5
8140,ребята сохранять контакт помочь учёба,5
8141,отработка,1
8142,ненашиновость,1
8143,нимно стоить дружить з вистлива подр пех далее стижения возможность ида р зко негативный р кция человек п сто мочь сдержать нега тивный эмоция др жим дов льный долго ранний подобный зам чалый дума ю стоить далее льша продолжать бщение вечно недовольный спо обный порадоваться успех близк го человек быв жизнь итуации ешение принять спасиб,55
8144,привет искать ребята книгопечатный дело очень нравиться специальность стоить вообще поступать туда вс радужно описать страница направление разнообразие дисциплина перспектива работа конкретно специфика данный дело универ целое,27
8145,весь привет искать сосед квартира новый учебный год подробность лс,10
8146,ребята диплом нибыть писать стадия анонимно,6
8147,,0
8148,рассказать возможность поступить магистратура строительство учиться обмен валенсия,8
8149,проходить дистанционный сдача долг описать ситуация,6
8150,ребята сохранять контакт помочь учёба,5
8151,,0
8152,кидать любой фото наш универ забыть выглядеть,7
8153,вспомнить молодость,2
8154,весь привет очень нужный помощь курсач курс логист лс,9
8155,думать институт считать самый перспективный анонимно,6
8156,студент разбираться вишмат аноно,4
8157,ребята сохранять контакт помочь учёба,5
8158,,0
8159,,0
8160,фраза начать знакомство студентка наш вуз,6
8161,,0
8162,ахи холодос общага карантин,4
8163,весь привет искать сосед квартира новый учебный год подробность лс,10
8164,ребята сохранять контакт помочь учёба,5
8165,вернуть деньга,2
8166,,0
8167,давно отгреметь война снова синий небо память прошлый живой боль забыть год забыть молодой ребята победа приближать иметь дорога назад вперёд обстрел бежать день победа птица петь планета пестреть цвета небосклон разукрасить салют честь герой нынче спасибозапобед никтонезабытый ничтонезабытый помнить гордиться,41
8168,,0
8169,сессия проходить понять немного анонимно,5
8170,ребята сохранять контакт помочь учёба,5
8171,,0
8172,весь привет учиться факультет дизайн хотеть задать пара вопрос,9
8173,,0
8174,,0
8175,ещё известный дата начало летний сессия,6
8176,сказать случай иногородний первокурсник давать место общежитие анонимно,8
8177,ребята учиться спец ть технология художественный обработка материал отписаться хотеться узнать специальность уч бе целое,15
8178,ребята сохранять контакт помочь учёба,5
8179,рассказать свой герой друг связь ситуация страна парад посвящий нный великий день победа пройда режим самоизоляция путин обещать парад авиация салют поэтому наш группа предлагать рассказать свой герой ветеран памятный дата поделиться настоящий частица история любой информация очень дорога мочь отправить фотография история имя должность герой великий отечественный война ждать ваш сообщение опубликовать праздник май никтонезабытый ничтонезабытый спасибозапобед,58
8180,признаваться поправиться самоизоляция анон,4
8181,написать дистанционный сдача долг проходить анонимно,6
8182,найти утка бабочка летучий мышь,5
8183,отработать физ ру карантин скоро сдавать диплом делать долг,9
8184,ребята сохранять контакт помочь учёба,5
8185,читать список задание дистанционка,4
8186,привет нибыть шарить программа откликнуться анон,6
8187,политехник нужный команда п далее ещ наш л проект просить откликнуться анон плз,13
8188,проходить зач экзамен особенно устный некоторый вуз известно,8
8189,видеть препод время,3
8190,привет мочь помочь скачать документ электронный библиотека универ занять буквально минута время очень нужно отблагодарить анон,16
8191,учиться вечерний специальность реклама связь общественность отписаться комент пара вопрос анон,11
8192,друг связь ситуация страна парад посвящий нный великий день победа пройда режим самоизоляция путин обещать парад авиация салют поэтому наш группа предлагать рассказать свой герой ветеран памятный дата поделиться настоящий частица история любой информация очень дорога мочь отправить фотография история имя должность герой великий отечественный война ждать ваш сообщение опубликовать праздник май никтонезабытый ничтонезабытый спасибозапобед,55
8193,ребята сохранять контакт помочь учёба,5
8194,,0
8195,нужный помощь англ юнит,4
8196,,0
8197,ребята сохранять контакт помочь учёба,5
8198,,0
8199,думать практика год анонимно,4
8200,,0
8201,весь привет майский праздник выходной день дистанционка анон,8
8202,,0
8203,,0
8204,минобрнауки назвать срок окончание учебный год вуз,7
8205,,0
8206,выложить казахстан очень понравиться ваш вуз соответственно хотеть поступить сюда пара вопрос совет мочь дать приезжий поступать документ сдавать далее просьба мочь рассказать ваш общежитие отправить фотография ваш комната сколько человек проживать комната комната повышенный комфорт сколько сложно поступить грант скидка учёба весь внимание ребятки давать показать культурный помочь новенький админ,51
8207,,0
8208,первый сделать отменить режим самоизоляция,5
8209,,0
8210,учиться учиться заочко менеджмент написать комментарий анон,7
8211,отметить пост одногруппник цу который скучать знать,7
8212,ребята сохранять контакт помочь учёба,5
8213,,0
8214,,0
8215,го фотка свой учебный место,5
8216,проходить сдача задолженность двойка явка который получить карантин дистанционно,9
8217,,0
8218,ребята сохранять контакт помочь учёба,5
8219,давать подумать отмазка придумать посещать онлайн лекция анонимно,8
8220,студент дистанционный,2
8221,обычный объём задание задание дистанционка,5
8222,общага нибыть живой анон,4
8223,,0
8224,задание ранний задание дистанционка,4
8225,,0
8226,случайно слушок ходить сессия перенести анон,6
8227,,0
8228,весь привет ребята нибыть штрафовать нахождение улица говорить знакомый анонимно,10
8229,крик душа уважаемый преподаватель перестать задавать столько задание понять ваш предмет объём задание увеличиться весь дисциплина сидеть дом дело админ анонимно,21
8230,,0
8231,,0
8232,искать соседка квартира минута трамвай политех писать лс,8
8233,ребята сохранять контакт помочь учёба,5
8234,нибыть проходить курс пак метод вычислительный математика открытый образование ответ мочь нибыть мочь помочь вуз подсказать ещ спросить благодарный,19
8235,преподаватель относиться татуировка пирсинг цветной волос негативный случай анон,9
8236,,0
8237,весь привет искать биотехнолог который поболтать немного обучение перепоступать год рассматривать политех приоритет отозваться анон,15
8238,скучать флешмоб набирать популярность написать листок,6
8239,интересно дистанционка мёд требовать халат онлайн лекция сидеть анонимно,9
8240,,0
8241,,0
8242,обращаться,1
8243,,0
8244,,0
8245,ребята сохранять контакт помочь учёба,5
8246,поиграть сфотая глаз,3
8247,,0
8248,весь привет задний число задание прога сдавать,7
8249,доступ электронный библиотека связаться,4
8250,,0
8251,предмет самый сложный задание анонимно,5
8252,,0
8253,отчисление поступать отсрочить,3
8254,классика,1
8255,ребята сохранять контакт помочь учёба,5
