,text_tokens,text_length
9576,добрый время сутки сместить староста сила деканат хотеть староста одногруппник староста хотеть мочь деканат пойти навстречу назначить группа вести деканат вынудить староста сместить староста остаться вуз,26
9577,весь привет хотеться поинтересоваться наш вуз неравнодушный музыка человек прочь войти состав нибыть группа совместный творчество анон,17
9578,поживать сессия анон,3
9579,добрый время сутки бюджет сложно учиться получать редко антон,9
9580,мочь проблема фсб исключить универ анон,6
9581,студент оканчить наш вуз ида работа время личный жизнь,9
9582,существовать проект поступить магистратура вступительный анонимно,6
9583,весь привет хотеть поступать год впечатление ваш вуз неоднозначный рад курсникнуть написать лс комментарий нравиться учиться,16
9584,участник второй мужской турнир шахматы написать комментарий играть партия список нигде,11
9585,ваш мнение действительно достойный специальность вуз учитывать процесс обучение контингент человек преподавательский состав возможность,14
9586,подсказать уйти академ официально подтверждать причина тип болезнь чей смерть тяжёлый материальный положение,13
9587,думать вообще выйти учебный анон,5
9588,ребята хотеть год переводиться ваш университет курс сделать рада любой информация,11
9589,привет нибыть знать отчисляться нужно выселиться общага вообще проходить связь карантин заранее,12
9590,мочь помочь иикг анонимно,4
9591,студент который европа учиться отучиться вопрос мочь написатьва лс оставить комент написать анон,13
9592,анон число дистационка,3
9593,время равный академический час большой маленький реальный час возможность равный точно,11
9594,экзамен дистанционно перенести,3
9595,получить материальный помощь анонимно,4
9596,привет существовать возможность оплатить общага поздний карантин месяц дистанционно,9
9597,учиться май считаться нерабочий,4
9598,рассказать принимать малов теория вероятность математический статистика семестр насколько сложно сдать выше готовиться анонимно,14
9599,анон рассказать проходить дистанционный сесиия скайп реально человек мочь сидеть время пара,12
9600,подсказать обращаться повод перевод звонить,5
9601,хотеться узнать насча перевод нибыть знать проходить нужно делать рада любой информация,12
9602,платить стипендия лето курс анон,5
9603,ваш факультет принять накрывать поляна комиссия защита относиться писать ваш факультет интересно явление встретить,14
9604,красный диплом процент считаться весь предмет предмет оценка,8
9605,нибыть нибыть слышать дистанционный сессия,5
9606,дистанционка работать следующий неделя отдыхать,5
9607,сколько стоить общежитие,3
9608,означать свободный посещение знать анон,5
9609,весь привет хотеться узнать нюанс поступление ваш вуз,8
9610,стоить поступать второе высокий сюда магистратура мочь,7
9611,сдавать предмет вместе весь й заболеть вирус апрель суд врач,10
9612,привет нужный помощь ит гуманитарий факультет лаба цена обговорить отписаться заинтересованный заранее анонимно,13
9613,узнать сколько остаться пересдача предмет,5
9614,анон наш славный универ киберспортивный войско поделиться ссылка,8
9615,подсказать учиться целевой поехать нибыть обмен анонимно,7
9616,проходить дистанционный сдача долг описать,5
9617,подсказать выбирать дипломный руководитель написание диплом срок хороший весь выбрать вообще выбирать любой преподаватель кафедра анонимно,16
9618,мочь помочь,2
9619,нибыть знать закрывать долг дистанционно идти вообще послать нахер тоэ завьялов анон,12
9620,диплом год онлайн сдавать точный инф,6
9621,проходить дистанционный комиссия анон,4
9622,мочь помочь разработка технологический процесс обработка деталь станок чпу анон,10
9623,подсказать работать деканат забрать документ университет,6
9624,экзамен зачёт пересдача онлайн поделиться впечатление,6
9625,отписать коммент мочь помочь силовой электроника задача естественно вознаграждение курс анон,11
9626,мочь потребитель иметь право забрать деньга учёба качество образовательный услуга устраивать,11
9627,платник долг первый курс отчислять,5
9628,поступить универ колледж нужный экзамен,5
9629,делать глубокий депрессия,3
9630,вуз дело обстоять бокс,4
9631,помочь решить задача тоэ панкин выручать анон,7
9632,весь студент абитуриент выпускник санкт петербургский государственный электротехнический университет лэти ульянов скидка рубль обучение автошкола дебют скидка распространяться любой курс число онлайн получить скидка позвонить телефон сказать студент университет спбгэта лэти получить скидка р начать обучение наш преимущество первый взнос р договор оформить посетить наш офис адрес пр испытатель далее дистанционно начинать учиться онлайн дистанционно обучение входить медсправка подарок учебный литература подарок час теоретический занятие класс час вождение инструктор возможность выбор район вождение сопровождение экзамен школа гибдд,77
9633,икг вести чагин нужный помощь анон,6
9634,перевод вуз,2
9635,стипендия месяц,2
9636,анон стёб собираться отчисляться собственный желание заявление написать студент должный иметь академический задолженность интернет написать хвост сессия вопрос числануться июль сдавать всякий зачёт экзамен,24
9637,добрый день подсказать сколько сложно сдавать вступительный экзамен заканчивать колледж планировать поступать высокий бояться знание знание,16
9638,,0
9639,ребята мочь помочь моделирование поток жидкость,6
9640,уметь делать лаба тоэ мультисим элкат,6
9641,добрый день подсказать сааамуя лёгкий профессия поступить сложно учиться тд нужный вышка анон,13
9642,ребята рассказать брать вопрос подготовка гос,6
9643,готовый оплатить учёба бесплатно,4
9644,проходить пара часто магистратура заочко заочко очко,7
9645,известно комиссия анонимно,3
9646,мочь помочь,2
9647,помочь физика электричество магнетизм анон,5
9648,опыт уход академ семейный обстоятельство болезнь закрытый сессия долг допустить человек платок временно возможность платить далёкий реально получить академ,19
9649,обязательный онлайн пара веб камера,5
9650,способ получить второй попытка комиссия восстановиться перевестись сделать ещ завалить комиссия анон,12
9651,мочь помочь лабораторный инф курс лингвист вознаграждение девушка инф шарить,10
9652,мочь нибыть кинуть ссылка актуальный учебный план год обучение з ы весь сайт обыскать ругаться,15
9653,помочь курсовой экономика анон написать,5
9654,ребята подсказать перевестись ваш вуз переводиться город написать свой опыт курс анон,12
9655,привет нибыть знать нужно брать университет тип подтверждать справка получение академический отпуск нужно писать заявление окончание вернуться занятие заранее анонимно,20
9656,шарить безмерно благодарный помощь отчаяться разбираться синтаксис анон,8
9657,вуз каждый курс поднимать стипендия,5
9658,,0
9659,хотеть уйти академ максимально легко сделать особый причина,8
9660,вопрос обучаться колледж бюджетный основа хотеть поступить год заочный форма бюджетный основа заранее благодарить ответ,15
9661,ребяяятааа шарить рассказать гос проходить слышать написать диплом тема который шарить гос сдавать анон,14
9662,сколько долг допустимый отчислить анон,5
9663,осуществить заказной письмо ректор хотеть подать заявление общежитие,8
9664,инф проходить экзаменационный комиссия анон,5
9665,предмет идти диплом анон,4
9666,искать мёртвый душа девочка общежитие анон,6
9667,мочь рассказать магистратура ивт учить веселие медведь курс,8
9668,,0
9669,подсказать устроиться подработка приёмный комиссия студент заранее анон,8
9670,нибыть слышать онлайн пересдача,4
9671,подсказать знать сколько время занимать изменение фамилия университет замужество нужно,10
9672,известно перенос срок подача документ абитуриент,6
9673,привет весь собираться поступать лэти факультет реклама связь общественность мочь нибыть рассказать немой,13
9674,казахстанец желать уехать обратно кз писать личка анон,8
9675,,0
9676,мочь выселить общага платить месяц анон,6
9677,жизненный пример поступать высокий нуль бакалавриат специалитет магистратура возраст год мочь знакомый знакомый знакомый бывать студент лэти,17
9678,вести иманбаев лаба знать достать отписать очень нужно заранее анон,10
9679,создавать цифровой решение будущее получить приз объявлять онлайн хакатон ростелеком организовать партнёрство агентство инновация москва раэк немой прокачать свой навык разработка технология который помочь человек бизнес государство приспосабливаться нестандартный условие жизнь победитель реализовать свой проект поддержка крупный компания страна призовой фонд хакатон рубль онлайн хакатон пройти май год успеть зарегистрироваться апрель го добавляться чат хакатон,55
9680,преподавать обычно ооп алгоритм структура данные кафедра иса род практика лаба,11
9681,добрый день контакт оф известно забрать диплом,7
9682,мочь помочь домашка право курс лайкнуть пост плиз бесплатно анон,10
9683,анон нужный человек который шарить моделирование практический работа морозов,9
9684,подсказать учиться курс мочь оформить социальный стипендия,7
9685,подсказать часто выплачиваться мат помощь семестр месяц,7
9686,привет егэ сдавать год назад собираться поступать егэ сдать очень возможность заменить егэ экзамен универ формат проходить,17
9687,языковой клуб,2
9688,разбираться бжд нужный помощь писать коммент анон,7
9689,лаба вмсис вариант вал вообще лаба немного изменить вознаграждение анон,10
9690,гореть курсовик конструирование автоматизированный компьютерный комплекс неразрушающий контроль кафедра электроакустика ультразвуковой техника несколько пример данный курсовик вариант,17
9691,ребята выпускник подсказать дата расписание сдача гос диплом,8
9692,подсказать размер последний мат помощь выплачиваться,6
9693,знать бывать человек который пинать хуй справляться уч бой удовть хор послать нахуй бесить,14
9694,бесплатно стена хороший вуз страна изучать й язык й курс,10
9695,,0
9696,дарить инглихой смочь помочь коммент анон,6
9697,добрый время сутки рассказать представлять защита отчёт практика виолина г н понимать сначала защищать свой руководитель заранее,17
9698,подсказать перевестись университет смысл,4
9699,обстоять дело ликвидация задолженность заочник,5
9700,сорить мб тупой вопрос система антиплагиат проверить работа дом анон,10
9701,подсказать повышенный стипендия анонимно,4
9702,сдать вовремя курсовой сразу отправляться комиссия анон,7
9703,проходить день качество допёс дипломник,5
9704,уважаемый дама господин желать весь крепкий здоровье вирус обойти сторона вопрос просьба книга стивен хокинг ричард докинза вселенная бог искренне признательный скинуть книга докинза бог иллюзия лс комент анон,29
9705,анонимно добрый день подсказать ваш вуз практика высокий балл егэ платить повышенный стипендия первый полугодие первый курс балл нужный,19
9706,забрать документ вуз особенно данный момент карантин,7
9707,народ вопрос дозвониться нибыть шарашка работать нибыть,7
9708,ребята сложно поступать вообще учиться сколько платок стоить,8
9709,карта банк получать стипендия тинькоф идеабанк информация,7
9710,нужный помощь программирование алгоритм шарить отписаться коммент анон,8
9711,мочь подсказать электронный журнал приемлемый стоимость небольшой промежуток время опубликовать статья ринц вообще реально бесплатно сделать нужно статья допуск защита диссера,21
9712,весь привет хотеть перевестись универ курс бюджет курс желательно бюджет вообще специальность разный,13
9713,хотеть отчислиться вуз течение день выдать оригинал нужно заполнять обходный лист сталкиваться поделиться опыт,14
9714,нибыть инф продлить ещё дистанционка анон,6
9715,подсказать дистанционный обучение проходить защита курсовой,6
9716,гос отменить заставить сдавать магистратура анонимно,6
9717,анон подсказать долго ждать рассмотрение заявка мат помощь,8
9718,весь привет нибыть группа откликнуться,5
9719,стоить идти магистратура бакалавриат факультет возможность перейти анон,8
9720,примерно известно расписание вступительный испытание заочный обучение дата обычно бывать вступительный испытание заочный обучение,14
9721,помощь решение задача любой предмет математик рубль физика химия рубль тоэ программирование термех рубль экономика право рубль задача подписаться сова нка решатель,22
9722,найти копия договор,3
9723,видеть инф отсрочка оплата обучение ситуация мир хотеть плакать,9
9724,ребята мочь помочь решение задача мос метод обработка сигнал анон,10
9725,привет читать магистр направление приборостроение прибор метод кк диагностика лазерный измерительный технология лайкнуть несколько вопрос,15
9726,разбираться уметь обьяснять тоэ особенно тэмп нужно репетиторство,8
9727,сколько разрешать получить красный диплом,5
9728,весь привет рассказать вступительный экзамен магистратура немой задание развый рнутым ответ форма тест сложность,14
9729,выпускник работать питер зарплата анон,5
9730,поменять сосед общежитие переехать комната год нужно ждать лето вообще возможность анон,12
9731,ребята весь привет спрашивать вуз закончить знакомый хотеть поступать интересовать вопрос вуз обстоять дело договориться преподаватель спасиб,17
9732,нужный помощь курсач гречухин,4
9733,мочь помочь основа технология электронный компонентный база писать комментарий анон,10
9734,ездить город научный конференция счёт университет обращаться вопрос,8
9735,пенсионер факультет запись,3
9736,знать выйти приказ отчисление смочь долг прошлый зимний сессия отчислить анон,11
9737,сказать смочь онлайн помочь написать блок схема проверка описание массивый кр павлов сделать прога задание си цена обговорить лс анон,20
9738,фкть отписаться практика прога л воронов парочка вопрос заранее,9
9739,привет мочь нибыть добавить конф фкть,6
9740,нужный помощь решение тема расча основный характеристика пьезоэлектрический преобразователь дисциплина специальный электроакустический преобразователь соответственно бесплатно,15
9741,каков реальный практика отчисление вуз выговор,6
9742,ребята очень сильно гореть курсач помочь опрос тема хобби увлечение ваш время принцип минута весь огромный карма зы анкета абсолютно анонимный важно знать ваш возраст пол,26
9743,подсказать возможный перевод бюджет бюджет ваш вуз город хотеть курс,10
9744,комиссия описать очень страшно,4
9745,,0
9746,ребята мочь помочь начерталка анон,5
9747,отписаться шарить питон нужный помощь анон,6
9748,мочь помочь решение задача моделирование радиотехнический система анон,8
9749,отчислять пересдача комиссия вообще большой пересдача,6
9750,ребята вуз команда баскетбол сложно попасть год планировать поступать анон,10
9751,экстерн закрыть курс анон,4
9752,,0
9753,подсказать узнать вакансия вуз анон,5
9754,уходить академ рассказать причина дать курс анон,7
9755,нужный помощь метод средство измерение курс,6
9756,неслышать относиться,2
9757,,0
9758,обычно становиться известно расписание сессия анон,6
9759,универ клуб духов инструмент оркестр мочь антон,7
9760,палец экран показывать почему видеть,5
9761,искать человек который помочь сделать сборка компас перевод размер естественно бесплатно анон,12
9762,участник второй мужской турнир шахматы отозваться,6
9763,вирус захватить вуз,3
9764,препод который постоянно бухать анон,5
9765,сколько платить работа деканат,4
9766,подсказать преподаватель сложно сдать экзамен,5
9767,искать ребята бтс обучаться образовательный программа магистратура система технология цифровой медицина поступать маг искать направление связанный протезирование нибыть знать развиваться лэти заниматься,22
9768,мочь помочь сделать сборка компас перевод размер анон,8
9769,,0
9770,искать человек помощь информатика вознаграждение,5
9771,ребята привет сказать совмещать учёба работа вопрос поступить сразу школа анон,11
9772,институт подписка студенческий офис,4
9773,день открытый дверь,3
9774,занятие физкультура институт посещать тренаж рный зал получить зач,9
9775,мат помощь ещё бояться пропустить,5
9776,привет ребята сказать реально вообще совмещать учёба работа первый курс учитывать учебный нагрузка,13
9777,нужный помощь силовой электроника шарить отписаться коммент естественно анон,9
9778,быстро выселять общежитие отчисление,4
9779,ребята подсказать приложение проводить видео конференция препод подсказать приложение нормально работать,11
9780,,0
9781,размер материальный помощь,3
9782,список отчислить,2
9783,добавить свой текст скачать работа,5
9784,мочь знающий человек профком электронный почта молчать образ получить мат помощь должный закрытый продлить социалка заканчиваться продлять,17
9785,подсказать положить получить материальный помощь социальный стипендия,7
9786,обратиться узнать перевод заочный форма обучение анонимно,7
9787,весь хеллоу магистрант давать общежитие,5
9788,ребята посоветовать классный лектор интересно познавательный полезно послушать дисциплина принципиальный классный лектор скучный предмет сделать прикольный,16
9789,одобрить заявка мат помощь многодетный семья исполниться анон,8
9790,вуз направление который потешаться анон,5
9791,весь добрый день александров кафедра электронный приборостроение курсовик разработка процесс расчёт логический элемент мочь показать образец старый курсач интересовать расчёт анон,21
9792,мочь подсказать четвёрка красный диплом курс исправлять оценка исправить четвёрка,10
9793,привет переводиться фак дело обстоять требовать,6
9794,забрать свой договор обучение анон,5
9795,нибыть оформлять последипломный отпуск требоваться,5
9796,подсказать окончание университет белорусский студент иметь возможность работать направление университет возвращаться домой,12
9797,учиться бтс нибыть мочь сделать междисциплинарный проект необходимо смоделировать проектировать объект отдельный узел часть микрокапа сапр написать программа обработка сигнал анонимно,21
9798,анон добавить пж конф офп фибс курс,7
9799,потерять мотивация действие смысл существование найти оставить комментарий,8
9800,условие необходимый оформление академический отпуск анон,6
9801,возможность получить экзамен автомат,4
9802,студак конец окончание универ сдавать оставить память,7
9803,уник тип вокал мочь занятие гитара анонимно,7
9804,,0
9805,помочь грамотно сделать первый идз теормех ларичев анон,8
9806,получать стипендия родитель инвалид пенсионер,5
9807,сообщество рэпер наш универчик,4
9808,перевестись потеря год успешный сдача экзамен первый сессия бюджет антон,10
9809,выселить общежитие проживать смочь заселиться снова время,7
9810,сосед очень громко целый день играть игрушка делать анон,9
9811,взять материал подготовка вступительный испытание магистратура,6
9812,контакт виноградов татьяна николаевич почта отвечать,6
9813,сколько процент посещаемость должный разный предмет вс рассказать пропуск,9
9814,универ человек увлекаться фотография рисование съёмка видео анон,8
9815,репер,1
9816,ещ месяц дом сидеть,4
9817,подобие читальный зал ещ фото благодарный анон,7
9818,обстоять дело перевод вуз,4
9819,анон подсказать посмотреть числиться студентка универ срочно,7
9820,карантин скидка оплата след семестр,5
9821,рассказать учёба факультет системный анализ управление сложно учиться особенно очень хороший программирование момент поступление,14
9822,посоветовать хороший онлайн курс изучение,5
9823,помощь решение задача любой предмет математик рубль физика химия рубль тоэ программирование термех рубль экономика право рубль задача подписаться сова нка решатель,22
9824,,0
9825,способный помочь сделать подобный очень длинный промежуток время анон,9
9826,демид принимать лаба конец сема мочь закрыть особый опрос комиссия оставлять,11
9827,,0
9828,уник закрыть карантин,3
9829,сдать гос диплом ставить крест карьера преподаватель вуз,8
9830,общежитие норма реально попасть иногородний анонимно,6
9831,нибыть вариант взять академический отпуск причина сказать беременность армия учёба граница вариант здоровье порядок учиться бюджет,16
9832,интересно город собрать наш универ давать написать комментарий свой родный город написать лайкнуть комментарий анонимно,15
9833,преподаватель ходить работа очень нужно,5
9834,посоветовать интересный бесплатный курс любой тематика анон,7
9835,объяснить сколько год получить материальный помощь получать декабрь подать заявление ещ выплатить подать удалой нно анонимно,16
9836,сталкиваться необъективный оценка преподаватель анон,5
9837,,0
9838,вопрос отучиться матрос откликнуться,4
9839,мочь помочь идз бтс,4
9840,человек который перевод получать академ долг химия препод принимать лаба экз остальной автомат вымолить препод химия наиболее понимающе относиться заранее,20
9841,весь привет планировать год вуз поступать выбирать лэти горный сложно переводиться говорить главное вуз поступить хотеть туда переводиться факультет вообще хороший поступать физика мочь лс рассказать управление технический система фкть заранее,31
9842,реально курс совмещать второй высокий,5
9843,студент общежитие сколько деньга месяц жизнь писать коммент,8
9844,хотеть узнать поступить очный заочко перевестись,6
9845,сайт посмотреть приказ перевод платный бюджет анон,7
9846,человек учиться платный отчислиться собственный восстановиться теч год,8
9847,прикол,1
9848,привет весь проводить неделя посоветовать заняться админ добро,8
9849,меняться стоимость обучение семестр время,5
9850,заселиться общага первый курс анон,5
9851,отчислиться пойти армия раздутый причина пойти рассказать происходить,8
9852,привет покидать хороший музел коммент дурацкий день грустно одиноко,9
9853,курс долг зач время конец апрель след сессия,8
9854,дать ссылка конкурсный список год,5
9855,народ жизнь проистекать,3
9856,мочь подсказать повод трудоустройство окончание вуз перспектива,7
9857,делать потерять карта стипендия,4
9858,вопрос ребята самокат парковать электросамокат,5
9859,сфера некомпетентный,2
9860,сложно перевестись очки заочко долг никак повлиять перевод,8
9861,добрый день мочь нибыть поделиться опыт получить академический отпуск состояние здоровье финансовый обстоятельство,13
9862,сколько обычно время давать подготовиться экзамен,6
9863,воёнок льгота поступление бюджет маг,5
9864,экзамен досрочный сессия сдавать свой преподаватель,6
9865,поделиться номер бухгалтерия заказ справка доход,6
9866,анон писать ежегодный олимпиада поступление магистратура информационный технология вычислительный техника хотеть узнать литература хороший готовиться,15
9867,йо ребятки нибыть смочь помочь курс ивт несложный задача разный область несколько задача математика несколько прога общий готовый помочь писать коммент пример задача скинуть лс бесплатно анон,27
9868,трудно найти человек который держать рука карта сбербанк снимать наличный банкомат весь управлять огромный система который обязать работать часы создавать совершенствовать тысяча сотрудник банк весь страна хотеть развиваться команда ждать стажировка весна приятный условие студент курс возможность совмещать учёба занятость час неделя з п рубль месяц реальный проект руководство профессионал сбербанк готовый присоединиться команда действовать,55
9869,купить идз бжд,3
9870,март деканат фкть стоять эльмарычать характеристика вернуть флешка вообще помочь согласиться крыса поступать,13
9871,секция,1
9872,интересно деканат работать удалой нке,5
9873,отписать коммент плиз мочь рассказать перевод платный обучение бесплатный нужно делать оценка учиться балл слышать активный студа жизнь готовый вс подробно рассказать сталкиваться добрый объяснить анон,26
9874,аноним нибыть пробовать сдавать ежегодный олимпиада поступать магистратура информатика вычислительный техника хотеть задать вопрос подготовка литература,16
9875,продать военный форма вк лэти рост смотреть комплект повседневный посещение кафедра рубашка заплатка запасный пуговица брюки пилотка кокарда галстук зажим галстук погон жёсткий мягкий основа пуговица верёвка крепление погон нитка чёрный кремовый цвет иголка комплект военный сбор роба рубаха штаны ремень бляха гюйс отсутствовать необходимо докупить тельняшка длинный короткий рукав желание вопрос цена писать личный сообщение,56
9876,подсказать мероприятие который проходить формат тусовка анон,7
9877,поступать гуманитарный факультет год давать начинать дружить анон,8
9878,анон плиз подсказать основной трудность поступление,6
9879,басик петроградец ходить хотеть ходить время карантин,7
9880,ходить русский четверг добавить чат плиз хотеть узнать бер м задание сда м,13
9881,отдать лекция программа обучение техносферный безопасность бакалавриат магистратура изос предмет направление список лекция супер полный очень вместе подготовить материал экзамен подробность лс курс теорвера мат статистика лекция косулин курс культура речь смирнов аналитический химия седов оппис линс курс планирование эксперимент принятие решение кассациер надзор контроль сфера безопасность кузнецов бммос промышленный экология захаров омкос боец управление техносферный безопасность соловьёв мбоб карелин мипкос куст прикладной химия рахимов теория горение взрыв зевацкий организация научный исследование карелин надёжность технический система техногенный риск гороховый курс магистратура рэаккос завгородний автоматизированный анализ изображение виллевальд основа моделирование процесс ос гороховый защита чс храм свпбпт трус автоматизация бм эколог исследование садыков социальный коммуникация проф среда казаринов курс магистратура физико химич метод исследование объект ос чарык английский язык текст знак тема экология,122
9882,ребята перерасчёт стоимость обучение сидеть дом лекция семинар онлайн проводить преподаватель делать домашка отправлять казаться деньга платить,17
